"set_num","name","year","theme_id","num_parts","img_url","description"
"FLLCCLASSPACK2021-1","CARGO CONNECT Class Pack (FLL Challenge)","2021","398","0","https://cdn.rebrickable.com/media/sets/fllcclasspack2021-1.jpg","
Includes supplies and teaching materials for conducting the FIRST LEGO League Challenge program with 24 students during the 2021-2022 “CARGO CONNECT” season. In addition to the physical inventory, the class pack provided access to digital resources on the FIRST Thinkspace Portal between August 2021 and September 2022 along with 12 session-by-session teaching slides.
"
"FLLCCLASSPACK2022-1","SUPERPOWERED Class Pack (FLL Challenge)","2022","398","0","https://cdn.rebrickable.com/media/sets/fllcclasspack2022-1.jpg","
Includes supplies and teaching materials for conducting the FIRST LEGO League Discover program with 24 students during the 2022-2023 “SUPERPOWERED” season. In addition to the physical inventory listed and 4 copies of the Robot Game Rulebook (publication still pending), the class pack provided access to digital resources on the FIRST Thinkspace Portal between August 2022 and September 2023 along with 12 session-by-session teaching slides.
"
"FLLCDISTANCEGUIDE-1","RePLAY Guide for Distance Education","2020","398","0","https://cdn.rebrickable.com/media/sets/fllcdistanceguide-1.jpg","
Created to provide guidance on how to modify the 2020-2021 “RePLAY” season of FIRST LEGO League Challenge to meet distance learning challenges resulting from the COVID-19 pandemic.
"
"FLLCEVENTGUIDE2021-1","CARGO CONNECT Class Pack Event Guide (FLL Challenge)","2021","398","0","https://cdn.rebrickable.com/media/sets/fllceventguide2021-1.jpg","
Printed guide provides guidance, management tips and best practices to run a FIRST LEGO League Challenge festival event. Created for use in the FIRST LEGO League Challenge program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLCGAMEGUIDE2020-1","RePLAY Robot Game Rulebook","2020","398","0","https://cdn.rebrickable.com/media/sets/fllcgameguide2020-1.jpg","
Printed field set-up instructions, mission descriptions, and the rules teams must follow.Created for use in the FIRST LEGO League Challenge program during the 2020-2021 ""RePLAY"" season.
"
"FLLCGAMEGUIDE2021-1","CARGO CONNECT Robot Game Rulebook","2021","398","0","https://cdn.rebrickable.com/media/sets/fllcgameguide2021-1.jpg","
Printed field set-up instructions, mission descriptions, and the rules teams must follow.Created for use in the FIRST LEGO League Challenge program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLCIMPGUIDE2021-1","CARGO CONNECT Class Pack Implementation Guide (FLL Challenge)","2021","398","0","https://cdn.rebrickable.com/media/sets/fllcimpguide2021-1.jpg","
Printed guide provides guidance, management tips and best practices to implement FIRST LEGO League Challenge in the classroom.Created for use in the FIRST LEGO League Explore program during the 2021-2022 ""CARGOCONNECT"" season.
"
"FLLCNOTEBOOK2020-1","RePLAY Engineering Notebook","2020","398","0","https://cdn.rebrickable.com/media/sets/fllcnotebook2020-1.jpg","
Printed student workbooks can be used to record ideas, notes, and sketches. It provides a guided experience, including an introduction activity, session tasks, and concluding with the team sharing what they learned and accomplished.Created for use in the FIRST LEGO League Challenge program during the 2020-2021 ""RePLAY"" season.
"
"FLLCNOTEBOOK2021-1","CARGO CONNECT Engineering Notebook (FLL Challenge)","2021","398","0","https://cdn.rebrickable.com/media/sets/fllcnotebook2021-1.jpg","
Printed student workbooks can be used to record ideas, notes, and sketches. It provides a guided experience, including an introduction activity, session tasks, and concluding with the team sharing what they learned and accomplished.Created for use in the FIRST LEGO League Challenge program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLCNOTEBOOK2022-1","SUPERPOWERED Engineering Notebook (FLL Challenge)","2022","398","0","https://cdn.rebrickable.com/media/sets/fllcnotebook2022-1.jpg","
Printed student workbooks can be used to record ideas, notes, and sketches. It provides a guided experience, including an introduction activity, session tasks, and concluding with the team sharing what they learned and accomplished.Created for use in the FIRST LEGO League Challenge program during the 2022-2023 ""SUPERPOWERED"" season.The 2022-2023 Class Pack contains 24 of these notebooks and additional notebooks were available for purchase by educators in packs of 10 notebooks (with a limit of 3 packs / 30 notebooks per Class Pack purchase).
"
"FLLCTEAMGUIDE2020-1","RePLAY Team Meeting Guide","2020","398","0","https://cdn.rebrickable.com/media/sets/fllcteamguide2020-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run sessions and prepare for a culminating celebration. It includes student outcomes, tips, guiding questions, sharing guidance, and clean up pointers.Created for use in the FIRST LEGO League Challenge program during the 2020-2021 ""RePLAY"" season.
"
"FLLCTEAMGUIDE2021-1","CARGO CONNECT Team Meeting Guide (FLL Challenge)","2021","398","0","https://cdn.rebrickable.com/media/sets/fllcteamguide2021-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run sessions and prepare for a culminating celebration. It includes student outcomes, tips, cleanup pointers, and checkpoints to monitor the team's progressCreated for use in the FIRST LEGO League Challenge program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLCTEAMGUIDE2022-1","SUPERPOWERED Team Meeting Guide (FLL Challenge)","2022","398","0","https://cdn.rebrickable.com/media/sets/fllcteamguide2022-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run 12 sessions and prepare for a culminating celebration. It includes student outcomes, tips, cleanup pointers, and checkpoints to monitor the team's progressCreated for use in the FIRST LEGO League Challenge program during the 2022-2023 ""SUPERPOWERED"" season.
"
"FLLDCLASSGUIDE2022-1","SUPERPOWERED Class Pack Guide (FLL Discover)","2022","398","0","https://cdn.rebrickable.com/media/sets/flldclassguide2022-1.jpg","
Printed guide provides guidance, management tips and best practices to implement FIRST LEGO League Discover in the classroom and instructions for how to run a celebration event. Created for use in the FIRST LEGO League Discover program during the 2022-2023 ""SUPERPOWERED"" season.
"
"FLLDCLASSPACK2021-1","CARGO CONNECT Class Pack (FLL Discover)","2021","398","0","https://cdn.rebrickable.com/media/sets/flldclasspack2021-1.jpg","
Includes supplies and teaching materials for conducting the FIRST LEGO League Discover program with 8 students during the 2021-2022 “CARGO CONNECT” season. In addition to the physical inventory, the class pack provided access to digital resources on the FIRST Thinkspace Portal between August 2021 and September 2022 along with 10 session-by-session teaching slides.
"
"FLLDCLASSPACK2022-1","SUPERPOWERED Class Pack (FLL Discover)","2022","398","0","https://cdn.rebrickable.com/media/sets/flldclasspack2022-1.jpg","
Includes supplies and teaching materials for conducting the FIRST LEGO League Discover program with 8 students during the 2022-2023 “SUPERPOWERED” season. In addition to the physical inventory, the class pack provided access to digital resources on the FIRST Thinkspace Portal between August 2022 and September 2023 along with 10 session-by-session teaching slides.
"
"FLLDDISTANCEGUIDE-1","PLAYMAKERS Teacher Guide for Distance Education (FLL Discover)","2020","398","0","https://cdn.rebrickable.com/media/sets/fllddistanceguide-1.jpg","
Created to provide guidance on how to modify the 2020-2021 “PLAYMAKERS” season of FIRST LEGO League Discover to meet distance learning challenges resulting from the COVID-19 pandemic.
"
"FLLDNOTEBOOK2018-1","Mission MOON Engineering Notebook (FLL Jr. Discovery Edition)","2018","398","0","https://cdn.rebrickable.com/media/sets/flldnotebook2018-1.jpg","
Printed student workbooks provide open spaces to write and draw ideas to the provided prompts. One page of the notebook is filled in during two classes and children can use their engineering notebooks at their final event to share what they created.Created for use in the FIRST LEGO League Discover program during the 2018-2019 ""Mission MOON"" season.
"
"FLLDNOTEBOOK2019-1","BOOMTOWN BUILD Engineering Notebook (FLL Jr. Discovery Edition)","2019","398","0","https://cdn.rebrickable.com/media/sets/flldnotebook2019-1.jpg","
Printed student workbooks provide open spaces to write and draw ideas to the provided prompts. One page of the notebook is filled in during two classes and children can use their engineering notebooks at their final event to share what they created.Created for use in the FIRST LEGO League Jr. Discovery Edition program during the 2019-2020 ""BOOMTOWN BUILD"" season.
"
"FLLDNOTEBOOK2020-1","PLAYMAKERS Engineering Notebook (FLL Discover)","2020","398","0","https://cdn.rebrickable.com/media/sets/flldnotebook2020-1.jpg","
Printed student workbooks provide open spaces to write and draw ideas to the provided prompts. One page of the notebook is filled in during two classes and children can use their engineering notebooks at their final event to share what they created.Created for use in the FIRST LEGO League Discover program during the 2020-2021 ""PLAYMAKERS"" season.
"
"FLLDNOTEBOOK2021-1","CARGO CONNECT Engineering Notebook (FLL Discover)","2021","398","0","https://cdn.rebrickable.com/media/sets/flldnotebook2021-1.jpg","
Printed student workbooks provide open spaces to write and draw ideas to the provided prompts. One page of the notebook is filled in during two classes and children can use their engineering notebooks at their final event to share what they created.Created for use in the FIRST LEGO League Discover program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLDNOTEBOOK2022-1","SUPERPOWERED Engineering Notebook (FLL Discover)","2022","398","0","https://cdn.rebrickable.com/media/sets/flldnotebook2022-1.jpg","
Printed student workbooks provide open spaces to write and draw ideas to the provided prompts. One page of the notebook is filled in during two classes and children can use their engineering notebooks at their final event to share what they created.Created for use in the FIRST LEGO League Discover program during the 2022-2023 ""SUPERPOWERED"" season.The 2022-2023 Class Pack contains 8 of these notebooks and additional notebooks were available for purchase by educators in packs of 10 notebooks (with a limit of 3 packs / 30 notebooks per Class Pack purchase).
"
"FLLDTEAMGUIDE2019-1","BOOMTOWN BUILD Team Meeting Guide (FLL Jr. Discovery Edition)","2019","398","0","https://cdn.rebrickable.com/media/sets/flldteamguide2019-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run 10 sessions and end with a culminating celebration. It includes student outcomes, handy tips, suggested tasks, and questions.Created for use in the FIRST LEGO League Jr. Discovery Edition program during the 2019-2020 ""BOOMTOWN BUILD"" season.
"
"FLLDTEAMGUIDE2020-1","PLAYMAKERS Team Meeting Guide (FLL Discover)","2020","398","0","https://cdn.rebrickable.com/media/sets/flldteamguide2020-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run 10 sessions and end with a culminating celebration. It includes student outcomes, handy tips, suggested tasks, and questions.Created for use in the FIRST LEGO League Discover program during the 2020-2021 ""PLAYMAKERS"" season.
"
"FLLDTEAMGUIDE2021-1","CARGO CONNECT Team Meeting Guide (FLL Discover)","2021","398","0","https://cdn.rebrickable.com/media/sets/flldteamguide2021-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run 10 sessions and end with a culminating celebration. It includes expected student outcomes, educator tips, connected vocabulary, and playful learning and FIRST Core Values connections.Created for use in the FIRST LEGO League Discover program during the 2021-2022 ""CARGO CONNECT"" season.
"
"FLLDTEAMGUIDE2022-1","SUPERPOWERED Team Meeting Guide (FLL Discover)","2022","398","0","https://cdn.rebrickable.com/media/sets/flldteamguide2022-1.jpg","
Printed guide provides facilitators with guidance and lesson plans on how to run 10 sessions and end with a culminating celebration. It includes expected student outcomes, educator tips, connected vocabulary, and playful learning and FIRST Core Values connections.Created for use in the FIRST LEGO League Discover program during the 2022-2023 ""SUPERPOWERED"" season.
"
"FLLECLASSGUIDE2022-1","SUPERPOWERED Class Pack Guide (FLL Explore)","2022","398","0","https://cdn.rebrickable.com/media/sets/flleclassguide2022-1.jpg","
Printed guide provides guidance, management tips and best practices to implement FIRST LEGO League Explore in the classroom and instructions for how to run a festival event. Created for use in the FIRST LEGO League Explore program during the 2022-2023 ""SUPERPOWERED"" season.
"
"FLLECLASSPACK2021-1","CARGO CONNECT Class Pack (FLL Explore)","2021","398","0","https://cdn.rebrickable.com/media/sets/flleclasspack2021-1.jpg","
Includes supplies and teaching materials for conducting the FIRST LEGO League Discover program with 24 students during the 2021-2022 “CARGO CONNECT” season. In addition to the physical inventory, the class pack provided access to digital resources on the FIRST Thinkspace Portal between August 2021 and September 2022 along with 12 session-by-session teaching slides.
"
